sku,title,url
55005107,Refrigerador Continental TC41 Frost Free com Gavetão de Frutas 370L – Branco ,https://www.extra.com.br/refrigerador-continental-tc41-frost-free-com-gavetao-de-frutas-370l-branco/p/55005107
1504547959,Refrigerador Electrolux DC35A 2 portas 260 litros Cycle Defrost,https://www.extra.com.br/refrigerador-electrolux-dc35a-2-portas-260-litros-cycle-defrost/p/1504547959
1502301788,Refrigerador Brastemp Frost Free Duplex 500L 2 Portas BRM57ABANA,https://www.extra.com.br/refrigerador-brastemp-frost-free-duplex-500l-2-portas-brm57abana/p/1502301788
1981081,Refrigerador Electrolux DC44 Cycle Defrost com Puxador Ergonômico 362L – Branco,https://www.extra.com.br/refrigerador-electrolux-dc44-cycle-defrost-com-puxador-ergonomico-362l-branco/p/1981081
1505021710,Refrigerador Frost Free Electrolux 310L Branco - TF39,https://www.extra.com.br/refrigerador-frost-free-electrolux-310l-branco-tf39/p/1505021710
50003781,Refrigerador Electrolux DM85X Inverter Multidoor com Painel Blue Touch Inox – 538L,https://www.extra.com.br/refrigerador-electrolux-dm85x-inverter-multidoor-com-painel-blue-touch-inox-538l/p/50003781
1505650837,Geladeira Inverter Frost Free Samsung French Door Family Hub SmartThings (Wi-Fi) com SpaceMax™ e Soundbar RF27T5501SG 614L Black Inox,https://www.extra.com.br/geladeira-inverter-frost-free-samsung-french-door-family-hub-smartthings-wi-fi-com-spacemax-e-soundbar-rf27t5501sg-614l-black-inox/p/1505650837
1503026307,Geladeira Electrolux 2 Portas 260L Cycle Defrost Branco,https://www.extra.com.br/geladeira-electrolux-2-portas-260l-cycle-defrost-branco/p/1503026307
1502276036,Refrigerador Electrolux Top Freezer 382L 2 Portas Frost Free Platinum TF42S,https://www.extra.com.br/refrigerador-electrolux-top-freezer-382l-2-portas-frost-free-platinum-tf42s/p/1502276036
55007195,Refrigerador Panasonic Frost Free NR-BT40BD1X com Painel Eletrônico Aço Escovado - 387 Litros,https://www.extra.com.br/refrigerador-panasonic-frost-free-nr-bt40bd1x-com-painel-eletronico-aco-escovado-387-litros/p/55007195
2351978,Refrigerador Consul Bem Estar CRM45B Frost Free com Compartimento Extra Frio 407L - Branco,https://www.extra.com.br/refrigerador-consul-bem-estar-crm45b-frost-free-com-compartimento-extra-frio-407l-branco/p/2351978
50004289,Refrigerador Electrolux IF55 Frost Free Inverter Top Freezer Branca - 431L,https://www.extra.com.br/refrigerador-electrolux-if55-frost-free-inverter-top-freezer-branca-431l/p/50004289
11354060,Refrigerador Esmaltec ROC 31 245L 1 Porta,https://www.extra.com.br/refrigerador-esmaltec-roc-31-245l-1-porta/p/11354060
10348885,Geladeira Refrigerador Electrolux 240 Litros 1 Porta Classe A - RE31,https://www.extra.com.br/geladeira-refrigerador-electrolux-240-litros-1-porta-classe-a-re31/p/10348885
50003891,Refrigerador Consul CRE44AB Frost Free Duplex com Turbo Freezer Branco – 397L,https://www.extra.com.br/refrigerador-consul-cre44ab-frost-free-duplex-com-turbo-freezer-branco-397l/p/50003891
50003779,Refrigerador Electrolux Frost Free IF55S Inverter Top Freezer Platinum - 431L,https://www.extra.com.br/refrigerador-electrolux-frost-free-if55s-inverter-top-freezer-platinum-431l/p/50003779
11495393,Refrigerador Panasonic Frost Free NR-BT40BD1W com Painel Eletrônico - 387 L ,https://www.extra.com.br/refrigerador-panasonic-frost-free-nr-bt40bd1w-com-painel-eletronico-387-l/p/11495393
6586918,Refrigerador Electrolux 382 Litros Frost Free 2 Portas - DF42X,https://www.extra.com.br/refrigerador-electrolux-382-litros-frost-free-2-portas-df42x/p/6586918
55000545,Refrigerador Electrolux TW42S Top Freezer com Dispenser de Água Platinum – 382L,https://www.extra.com.br/refrigerador-electrolux-tw42s-top-freezer-com-dispenser-de-agua-platinum-382l/p/55000545
1509038664,Geladeira Cycle Defrost Electrolux RE31 240 Litros Branco 110V,https://www.extra.com.br/geladeira-cycle-defrost-electrolux-re31-240-litros-branco-110v/p/1509038664
